cat_code,category,id,ingame_name,class,rarity,rarity_source,rarity_vallode,rarity_guide,rarity_daigo_owned,G_weapon,rarity_9or10,attack_display,class_multiplier,true_raw,affinity,weapon_slots,element,element_true,sharpness,sharpness_plus1,improve_from,create_cost,create_materials,improve_cost,improve_materials,alt_create_materials,improve_to,reload,recoil,max_attack,rapid_fire,ammo_summary,bow_coatings,bow_charge_shots,armor_skills,name_eu_build
1,head,249,Echo Piercing,head,,"TRAINING-ONLY (not craftable, not obtainable)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,250,Red Lobster Helm,head,5,daigo,,,5,,N,,,,,,,,,,,,,,,,,,,,,,,,,dummy
1,head,251,Red Lobster Cap,head,5,inferred: BM/gunner pair id-1 (180/180 validated),,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,dummy
1,head,252,Mafumofu Hood,helmet,1,vallode,1,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,253,Mafumofu Hood S,helmet,6,guide,6,6,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,254,Giaprey Helm,helmet,2,vallode,2,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,255,Giaprey Cap,helmet,2,vallode,2,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,256,Melahoa Bloom,helmet,5,guide,5,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,257,Melahoa Flower Hat U,helmet,8,guide,8,8,8,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,258,Melahoa Bloom U,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,259,Makluva Gills,helmet,5,guide,5,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,260,Makluva Hood U,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,261,Makluva Gills U,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,262,Bistro Cap U,helmet,8,guide,8,8,8,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,263,Kut-Ku Helm,helmet,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,264,Kut-Ku Cap,helmet,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,265,Kut-Ku Helm D,helmet,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,266,Kut-Ku Cap D,helmet,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,267,Kut-Ku Helm U,helmet,7,guide,7,7,7,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,268,Kut-Ku Cap U,helmet,7,guide,7,7,7,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,269,Gypceros Helm D,helmet,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,270,Gypceros Cap D,helmet,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,271,Plesioth Helm D,helmet,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,272,Plesioth Cap D,helmet,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,273,Khezu Helm D,helmet,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,274,Khezu Cap D,helmet,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,275,Obituary Testa,helmet,5,guide,5,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,276,Obituary Caput,helmet,5,guide,5,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,277,Butterfly Testa,helmet,5,guide,5,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,278,Butterfly Caput,helmet,5,guide,5,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,279,Obituary Testa S,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,280,Obituary Caput S,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,281,Butterfly Testa S,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,282,Butterfly Caput S,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,283,Kushala Glare S,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,284,Kushala Snarl S,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,285,Tigrex Helm,helmet,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,286,Tigrex Cap,helmet,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,287,Tigrex Helm S,helmet,6,vallode,6,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,288,Tigrex Cap S,helmet,6,vallode,6,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,289,Death Stench Brain,helmet,5,guide,5,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,290,Death Stench Soul,helmet,5,guide,5,5,5,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,291,Death Stench Brain S,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,292,Death Stench Soul S,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,293,Diablo Helm D,helmet,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,294,Diablo Cap D,helmet,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,295,Gravios Helm D,helmet,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,296,Gravios Cap D,helmet,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,297,Supreme Mizuha Cap,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,298,SuprmeExtravagantCap,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,299,Kaiser Crown S,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,300,Kaiser Mask S,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,301,Rathian Heart Helm U,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,302,Rathian Heart Cap U,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,303,Rathalos Soul Helm U,helmet,8,guide,8,8,8,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,304,Rathalos Soul Cap U,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,305,Ultimate Indra Helm,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,306,SupremeSteadfastHelm,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,307,Dark Akantor Mask,helmet,8,guide,8,8,8,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,308,Dark Akantor Fangs,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,309,Sword Saint Piercing,helmet,5,vallode,5,,5,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,310,Barrage Piercing,helmet,5,vallode,5,,5,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,311,Protection Piercing,helmet,2,vallode,2,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,312,Devil Blos Helm,head,8,daigo,,,8,,N,,,,,,,,,,,,,,,,,,,,,,,,,dummy
1,head,313,Devil Blos Cap,head,8,inferred: BM/gunner pair id-1 (180/180 validated),,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,dummy
1,head,314,Jolly Roger Hat,head,8,daigo,,,8,,N,,,,,,,,,,,,,,,,,,,,,,,,,dummy
1,head,315,Jolly Roger Cap,head,8,inferred: BM/gunner pair id-1 (180/180 validated),,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,dummy
1,head,316,Hypno Helm X,head,9,guide,,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,317,Hypno Cap X,head,9,guide,,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,318,Lava Helm X,head,9,guide,,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,319,Lava Cap X,head,9,guide,,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,320,Garuga Helm X,head,9,guide,,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,321,Garuga Cap X,head,9,guide,,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,322,Kut-Ku Helm Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,323,Kut-Ku Cap Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,324,Gypceros Helm Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,325,Gypceros Cap Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,326,Khezu Helm Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,327,Khezu Cap Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,328,Basarios Helm X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,329,Basarios Cap X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,330,Plesioth Helm Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,331,Plesioth Cap Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,332,Hermitaur Helm Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,333,Hermitaur Cap Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,334,Conga Helm Z,helmet,9,guide,9,9,9,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,335,Conga Cap Z,helmet,9,guide,9,9,9,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,336,Rathian Heart Helm Z,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,337,Rathian Heart Cap Z,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,338,Rathalos Soul Helm Z,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,339,Rathalos Soul Cap Z,helmet,10,guide,10,10,10,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,340,Ceanataur Helm Z,helmet,9,guide,9,9,9,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,341,Ceanataur Cap Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,342,Blango Helm Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,343,Blango Cap Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,344,Auroros Helm Goku,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,345,GenesisHeadpieceGoku,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,346,Borealis Crown Goku,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,347,Glyph Crown Goku,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,348,Golden Moon Helm Z,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,349,Golden Moon Cap Z,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,350,Silver Sol Helm Z,helmet,10,guide,10,10,10,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,351,Silver Sol Cap Z,helmet,10,guide,10,10,10,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,352,Diablo Helm Z,helmet,9,guide,9,9,9,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,353,Diablo Cap Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,354,Gravios Helm Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,355,Gravios Cap Z,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,356,Tigrex Helm X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,357,Tigrex Cap X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,358,Indra Helm Shin,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,359,Steadfast Helm Shin,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,360,Golden Hair Tie Shin,head,10,guide,,10,10,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,361,PuppetMasterMaskShin,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,362,Kirin Horn X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,363,Kirin Crest X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,364,Kushala Glare X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,365,Kushala Snarl X,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,366,Mizuha Cap Shin,head,10,guide,,10,10,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,367,Extravagant Cap Shin,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,368,Kaiser Crown X,helmet,10,guide,10,10,10,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,369,Kaiser Mask X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,370,GuardianSprtMaskShin,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,371,Carnage Mask Shin,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,372,Fatalis Head Z,helmet,10,guide,10,10,10,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,373,Fatalis Face Z,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,374,White Fatalis Head Z,helmet,10,guide,10,10,10,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,375,White Fatalis Face Z,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,376,Black Belt Helm X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,377,Black Belt Cap X,helmet,10,guide,10,10,10,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,378,Melahoa Flower Hat Z,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,379,Melahoa Bloom Z,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,380,Makluva Hood Z,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,381,Makluva Gills Z,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,382,Chakra Piercing,head,10,guide,,10,10,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,383,Hypno Helm S,head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,384,Hypno Cap S,head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,385,Garuga Helm S,helmet,6,vallode,6,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,386,Garuga Cap S,helmet,6,vallode,6,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,387,Narga Helm S,head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,388,Narga Cap S,head,6,daigo,,,6,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,389,Monodevil Helm U,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,390,Monodevil Cap U,helmet,8,guide,8,8,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,391,Kut-Ku Helm X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,392,Kut-Ku Cap X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,393,Conga Helm X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,394,Conga Cap X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,395,Gypceros Helm X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,396,Gypceros Cap X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,397,Khezu Helm X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,398,Khezu Cap X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,399,Hermitaur Helm X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,400,Hermitaur Cap X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,401,Plesioth Helm X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,402,Plesioth Cap X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,403,Obituary Testa X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,404,Obituary Caput X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,405,Butterfly Testa X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,406,Butterfly Caput X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,407,Blango Helm X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,408,Blango Cap X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,409,Monoblos Helm X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,410,Monoblos Cap X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,411,Ceanataur Helm X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,412,Ceanataur Cap X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,413,Rathian Helm X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,414,Rathian Cap X,helmet,9,guide,9,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,415,Rathalos Helm X,helmet,9,vallode,9,,9,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,416,Rathalos Cap X,helmet,9,vallode,9,,9,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,417,Narga Helm X,head,9,guide,,9,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,418,Narga Cap X,head,9,guide,,9,9,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,419,Diablo Helm X,helmet,9,vallode,9,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,420,Diablo Cap X,helmet,9,vallode,9,,9,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,421,Gravios Helm X,helmet,9,vallode,9,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,422,Gravios Cap X,helmet,9,vallode,9,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,423,Empress Crown X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,424,Empress Mask X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,425,Dragonhead X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,426,Dragonface X,helmet,10,guide,10,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,427,Dark Ukanlos Mask,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,428,Dark Ukanlos Fangs,head,10,guide,,10,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,429,Hypno Helm,head,5,guide,,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,430,Hypno Cap,head,5,guide,,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,431,Lava Helm,head,5,guide,,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,432,Lava Cap,head,5,guide,,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,433,Ambitious Piercing,head,10,daigo,,,10,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
1,head,434,Comrade Piercing,head,5,in-game (user-confirmed),,,,,N,,,,,,,,,,,,,,,,,,,,,,,,+15 CmrdGuide,
1,head,435,Hawkeye Piercing,head,10,daigo,,,10,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,0,Nothing equipped.,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,1,Leather Armor,plate,1,vallode,1,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,2,Chain Mail,plate,1,vallode,1,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,3,Hunter's Mail,plate,1,vallode,1,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,4,Hunter's Vest,plate,1,vallode,1,,5,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,5,Bone Mail,plate,2,vallode,2,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,6,Bone Vest,plate,2,vallode,2,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,7,Velociprey Mail,plate,2,vallode,2,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,8,Velociprey Vest,plate,2,vallode,2,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,9,Battle Mail,plate,2,vallode,2,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,10,Battle Vest,plate,2,vallode,2,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,11,Vespoid Mail,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,12,Vespoid Vest,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,13,Hornet Mail,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,14,Hornet Vest,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,15,Hi-Metal Mail,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,16,Hi-Metal Vest,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,17,Genprey Mail,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,18,Genprey Vest,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,19,Kut-Ku Mail,plate,3,vallode,3,,5,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,20,Kut-Ku Vest,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,21,Ioprey Mail,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,22,Ioprey Vest,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,23,Gypceros Mail,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,24,Gypceros Vest,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,25,Cephalos Mail,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,26,Cephalos Vest,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,27,Steel Mail,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,28,Rathian Mail,plate,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,29,Rathian Vest,plate,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,30,Khezu Mail,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,31,Khezu Vest,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,32,Rathalos Mail,plate,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,33,Rathalos Vest,plate,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,34,Plesioth Mail,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,35,Plesioth Vest,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,36,Lobster Mail,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,37,Lobster Vest,plate,3,vallode,3,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,38,Basarios Mail,plate,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,39,Basarios Vest,plate,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,40,Diablo Mail,plate,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,41,Diablo Vest,plate,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,42,Monoblos Mail,plate,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,43,Monoblos Vest,plate,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,44,Gravios Mail,plate,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,45,Gravios Vest,plate,4,guide,4,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,46,Black Belt Mail,plate,5,guide,5,5,5,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,47,Moss Breastplate,plate,5,guide,5,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,48,MelahoaFlowerJacket,plate,5,guide,5,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2,body,49,Makluva Cover,plate,5,guide,5,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
